1003,-170.0562,-60.2825,13.6498,11.0756,73.2766
3257,-170.0562,-60.2825,3.7854,4.0758,58.2337
3257,-170.0562,-60.2825,2.8998,2.3791,48.6806
1003,-170.0562,-60.2825,12.6637,9.0618,62.4731
1003,-170.0562,-60.2825,3.6637,2.2143,19.9802
1003,-170.0562,-60.2825,1.8606,1.2257,11.8401
1003,-170.0562,-60.2825,1.1798,0.6816,7.0482
1003,-170.0562,-60.2825,0.7472,0.3165,1.7387
1003,-170.0562,-60.2825,0.6759,0.2224,1.2678
1003,-170.0562,-60.2825,8.8879,2.2219,45.8252
1003,-170.0562,-60.2825,11.883,5.0927,92.5951
1003,-170.06,-60.28,12.14,10.83,66.98
1103,-170.06,-60.28,9.73,9.27,43.91
1103,-170.06,-60.28,2.54,6.36,26.15
1003,-170.06,-60.28,19.3,9.73,99.92
1103,-170.06,-60.28,16.01,10.72,77.15
1103,-170.06,-60.28,9.97,9.37,77.59
1003,-170.06,-60.28,7.33,8.88,33.91
1103,-170.06,-60.28,11,11.51,119.14
1103,-170.06,-60.28,5,12.55,86.56
1003,-170.06,-60.28,15.05,12.13,80.37
1103,-170.06,-60.28,7.57,8.15,116.49
1103,-170.06,-60.28,5.8,4.76,97.38
1003,-170.06,-60.28,12.62,9.06,62.49
1003,-170.06,-60.28,3.63,2.22,19.98
1003,-170.06,-60.28,1.86,1.22,11.84
1003,-170.06,-60.28,1.19,0.68,7.05
1003,-170.06,-60.28,0.75,0.32,1.74
1003,-170.06,-60.28,0.43,0.18,0.82
1003,-170.06,-60.28,0.68,0.22,1.27
1003,-170.06,-60.28,8.97,2.23,45.84
1003,-170.06,-60.28,11.89,5.1,92.62
982,-170.17,-56.9,14.8,13.2,64.34
4224,-170.17,-56.9,2.2,5.89,11.7
4224,-170.17,-56.9,5.42,7.22,30.82
982,-170.17,-56.9,19.71,14.78,106.22
4224,-170.17,-56.9,3.1,7.01,22.67
982,-170.17,-56.9,11.56,9.73,65.58
4224,-170.17,-56.9,3.46,5.76,26.69
982,-170.17,-56.9,3.54,3.61,13.35
4224,-170.17,-56.9,3.9,5.88,33.1
982,-170.17,-56.9,5.32,4.49,8.73
4224,-170.17,-56.9,3.61,5.17,28.51
982,-170.17,-56.9,2.07,2.17,3.81
4224,-170.17,-56.9,2.51,3.5,19.58
982,-170.17,-56.9,1.67,1.75,2.29
4224,-170.17,-56.9,2.04,3.73,13.96
982,-170.17,-56.9,1.27,0.99,1.24
4224,-170.17,-56.9,1.14,1.6,5.69
982,-170.17,-56.9,1.07,0.51,1.1
4224,-170.17,-56.9,1.22,1.38,5
982,-170.17,-56.9,0.6,0.44,0.97
4224,-170.17,-56.9,0.71,0.89,2.91
4224,-170.17,-56.9,0.34,0.47,1.63
4224,-170.17,-56.9,0.53,0.58,2.16
4224,-170.17,-56.9,0.45,0.48,0
982,-170.17,-56.9,6.91,1.73,11.83
4224,-170.17,-56.9,1.05,0.67,3.35
982,-170.17,-56.9,6.44,2.98,16.61
4224,-170.17,-56.9,3.34,2.26,10.03
982,-170.17,-56.9,8.58,7.54,25.81
4224,-170.17,-56.9,4.89,12.66,13.87
982,-170.17,-56.9,7.54,13.56,22.11
4224,-170.17,-56.9,5.11,20.47,13.8
982,-170.17,-56.9,2.96,5.23,7.04
4224,-170.17,-56.9,1.48,6.42,4.35
4224,-170.17,-56.9,0.39,1.66,1.34
982,-170.17,-56.9,14.88,11.03,104.53
4224,-170.17,-56.9,0.26,0.33,0
982,-170.1652,-56.8952,14.7984,13.2013,64.3259
4224,-170.1652,-56.8952,2.0288,6.3129,10.2819
4224,-170.1652,-56.8952,4.54,6.3346,26.4788
982,-170.1652,-56.8952,19.7156,14.7853,106.1984
4224,-170.1652,-56.8952,2.6825,5.4811,19.3772
982,-170.1652,-56.8952,11.5636,9.7282,65.5723
4224,-170.1652,-56.8952,2.8348,6.0453,23.0098
982,-170.1652,-56.8952,3.5405,3.6135,13.3488
4224,-170.1652,-56.8952,3.2846,5.6902,36.1184
982,-170.1652,-56.8952,5.318,4.4946,8.7283
4224,-170.1652,-56.8952,3.2647,4.9615,30.0861
982,-170.1652,-56.8952,2.0684,2.1718,3.8086
4224,-170.1652,-56.8952,2.0658,3.3078,19.384
982,-170.1652,-56.8952,1.6695,1.7548,2.2937
4224,-170.1652,-56.8952,1.7194,3.1411,14.0891
982,-170.1652,-56.8952,1.2669,0.9855,1.2402
4224,-170.1652,-56.8952,0.9808,1.476,6.559
982,-170.1652,-56.8952,1.0731,0.5057,1.1001
4224,-170.1652,-56.8952,0.931,1.3436,4.8461
982,-170.1652,-56.8952,0.5996,0.4358,0.9692
4224,-170.1652,-56.8952,0.5837,0.7756,2.7436
982,-170.1652,-56.8952,0.1937,0.0931,0.8074
4224,-170.1652,-56.8952,0.32,0.5012,1.8382
982,-170.1652,-56.8952,0.8055,0.3865,0.5755
4224,-170.1652,-56.8952,0.5118,0.613,2.0213
982,-170.1652,-56.8952,0.9005,0.3747,1.0835
4224,-170.1652,-56.8952,0.3977,0.5389,1.6812
982,-170.1652,-56.8952,6.9121,1.7333,11.8232
4224,-170.1652,-56.8952,0.8661,0.9466,3.1051
982,-170.1652,-56.8952,6.4392,2.9849,16.6064
4224,-170.1652,-56.8952,2.8531,2.1095,9.611
982,-170.1652,-56.8952,8.5768,7.5362,25.8079
4224,-170.1652,-56.8952,4.2592,11.2655,14.8407
982,-170.1652,-56.8952,7.5392,13.5567,22.1094
4224,-170.1652,-56.8952,4.6743,16.7036,15.7068
982,-170.1652,-56.8952,2.96,5.2336,7.035
4224,-170.1652,-56.8952,1.1607,6.5772,4.2978
4224,-170.1652,-56.8952,0.3283,0.8476,1.3927
982,-170.1652,-56.8952,14.8767,11.0316,104.5155
4224,-170.1652,-56.8952,0.1358,0.6145,0.5676
515,-3.2933,-54.3433,1.4,0.2268,20.5333333333333
2251,-3.2933,-54.3433,0.36,0.0528,6.43066666666667
507,-3.3,-54.3333,0.41,0.0564,1.918
507,-3.3,-54.3333,1.73,0.2268,0.602
507,-3.3,-54.3333,0.47,0.1056,4.47533333333333
450,-3.3,-54.3,7.26,3.804,67.5686666666667
2194,-3.3,-54.3,1.4,0.5784,22.3626666666667
2194,-3.3,-54.3,1.4,0.576,22.3533333333333
2188,-3.3,-54.3,7.9,0.48,3.68666666666667
2194,-3.3,-54.3,1.26,0.4764,3.71
2194,-3.3,-54.3,1.4,0.7104,8.87133333333333
2251,-3.3,-54.3,0.4,0.048,6.44
986,-174.7303,-53.0305,0.199,0.5963,0.1354
1981,-174.7303,-53.0305,2.8459,1.9016,1.5568
986,-174.7303,-53.0305,0.1067,0.3194,0.0725
1981,-174.7303,-53.0305,30.8372,4.5279,2.5285
986,-174.7303,-53.0305,0.1153,0.3457,0.0784
1981,-174.7303,-53.0305,31.9601,48.9737,55.4446
986,-174.7303,-53.0305,0.0554,0.166,0.0376
986,-174.7303,-53.0305,0.7135,0.8704,1.9112
986,-174.7303,-53.0305,0.1755,0.2674,0.237
986,-174.7303,-53.0305,1.7329,1.8191,0.6535
986,-174.7303,-53.0305,1.3755,1.6805,0.3856
986,-174.7303,-53.0305,4.6929,2.5657,1.8157
986,-174.7303,-53.0305,1.6925,1.2841,0.8678
986,-174.7303,-53.0305,0.6582,0.8435,0.3064
986,-174.7303,-53.0305,0.6177,0.5242,0.1452
986,-174.7303,-53.0305,0.3051,0.69,0.1632
986,-174.7303,-53.0305,1.4657,2.264,0.6583
986,-174.7303,-53.0305,1.4722,2.5009,0.9945
986,-174.7303,-53.0305,3.288,2.1856,1.4795
986,-174.7303,-53.0305,0.851,2.8783,0.6934
986,-174.7303,-53.0305,0.4128,0.6921,0.0907
986,-174.73,-53.03,0.2,0.6,0.14
1981,-174.73,-53.03,2.85,1.9,1.56
986,-174.73,-53.03,0.11,0.32,0.07
1981,-174.73,-53.03,30.83,4.53,2.53
986,-174.73,-53.03,0.12,0.35,0.08
1981,-174.73,-53.03,31.96,48.97,55.45
986,-174.73,-53.03,0.06,0.17,0.04
986,-174.73,-53.03,0.71,0.87,1.91
986,-174.73,-53.03,0.18,0.27,0.24
986,-174.73,-53.03,1.73,1.82,0.65
986,-174.73,-53.03,1.38,1.68,0.39
986,-174.73,-53.03,0.09,1.02,-0.14
986,-174.73,-53.03,4.69,2.57,1.82
986,-174.73,-53.03,1.69,1.28,0.87
986,-174.73,-53.03,0.66,0.84,0.31
986,-174.73,-53.03,0.62,0.52,0.15
986,-174.73,-53.03,0.31,0.69,0.16
986,-174.73,-53.03,1.47,2.26,0.66
986,-174.73,-53.03,1.47,2.5,0.99
986,-174.73,-53.03,3.29,2.19,1.48
986,-174.73,-53.03,0.85,2.88,0.69
986,-174.73,-53.03,0.41,0.69,0.09
1300,61.52,-52,16.61,9.9,279.41
4000,61.52,-52,6.82,7.04,133.55
1300,61.52,-52,22.19,9.79,354.83
4000,61.52,-52,15.68,13.22,336.7
1300,61.52,-52,11.54,5.1,257.5
4000,61.52,-52,6.2,4.58,145.51
1300,61.52,-52,8.75,5.4,229.67
4000,61.52,-52,3.89,4.54,106.57
1300,61.52,-52,3.96,3.94,100.03
4000,61.52,-52,2.75,3.11,79.71
1300,61.52,-52,1.86,1.63,42.5
4000,61.52,-52,2.37,2.65,92.63
1300,61.52,-52,1.6,1.46,32.84
4000,61.52,-52,1.33,1.93,37.7
4000,61.52,-52,0.48,0.68,14.83
1300,61.52,-52,0.92,0.69,17.03
4000,61.52,-52,0.8,0.88,19.21
4000,61.52,-52,0.58,0.43,12.67
1300,61.52,-52,0.72,0.5,11.24
4000,61.52,-52,0.29,0.23,6.1
4000,61.52,-52,0.33,0.35,6.33
1300,61.52,-52,0.51,0.37,2.51
4000,61.52,-52,0.25,0.29,5.04
4000,61.52,-52,0.13,0.2,1.84
1300,61.52,-52,0.13,0.05,0.42
4000,61.52,-52,0.08,0.06,0.67
4000,61.52,-52,0.08,0.07,0.83
1300,61.52,-52,0.15,0.12,1.02
4000,61.52,-52,0.07,0.05,0.73
1300,61.52,-52,0.09,0.09,0.89
4000,61.52,-52,0.05,0.06,0.65
1300,61.52,-52,0.19,0.07,1.47
4000,61.52,-52,0.09,0.1,0.93
4000,61.52,-52,0.13,0.24,2.39
1300,61.52,-52,9.34,10.04,231.89
4000,61.52,-52,1.07,1.95,30.68
1300,61.52,-52,7.84,8.11,158.07
1300,61.52,-52,0.4,0.26,7.02
4000,61.52,-52,2.53,4.37,80.86
1300,61.52,-52,0.31,0.14,3.94
4000,61.52,-52,0.21,0.35,4.98
4000,61.52,-52,0.12,0.13,1.23
3110,5.9,-50.2,1.4,0.84,2.75333333333333
687,5.895,-50.185,0.38,0.3516,1.98333333333333
3110,5.895,-50.185,1.4,0.8352,2.77666666666667
636,5.8283,-50.1517,1.51,0.5592,3.822
3056,5.8283,-50.1517,1.1,0.1416,1.98333333333333
700,5.7667,-50.15,7.4,3.4584,19.3713333333333
700,5.8333,-50.15,7.84,3.324,19.5533333333333
700,5.8333,-50.15,6.4,10.716,37.0533333333333
700,5.8333,-50.15,4.1,14.808,19.88
700,5.8333,-50.15,6.6,8.604,44.66
700,5.8333,-50.15,8.1,1.992,17.3133333333333
614,5.8,-50.1,8.71,3.4032,27.552
3196,5.8,-50.1,12.63,2.4792,11.48
3196,5.8,-50.1,12.6,2.484,11.48
3056,5.8,-50.1,1.1,0.144,1.96
654,5.9167,-50.1,1.32,0.4272,1.08733333333333
3219,5.9167,-50.1,0.47,0.1188,0.0886666666666667
